id,score
0,0.999631911001491
1,0.012053959662958606
2,0.2897911630121552
3,0.009513965920670438
4,0.48490041793512656
5,0.07948604771914496
6,0.11749733717888931
7,0.18620566463996902
8,0.005817845085076372
9,0.3040743966144989
10,0.022775121998902848
11,0.9982552199723715
12,0.9959761641016001
13,0.03216096784073348
14,0.06639522767871975
15,0.9985096142150208
16,0.08604146909956915
17,0.9837502567712866
18,0.9966819776945365
19,0.15724331379707657
20,0.02548240489478964
21,0.007491692977205234
22,0.014204110020456292
23,0.22141434077993352
24,0.038621140572265227
25,0.025789154649367117
26,0.3809072960528191
27,0.1039380837891065
28,0.996827431589284
29,0.025225068255377438
30,0.024339386048552104
31,0.1868333136383087
32,0.9969552291608688
33,0.06560851002480488
34,0.9996506232917057
35,0.1260136103846156
36,0.026111645955976735
37,0.8161627671370902
38,0.029796985288009267
39,0.009579256027147503
40,0.9995813880680706
41,0.9984855004460232
42,0.07161585963761083
43,0.3534677578623701
44,0.05630952293885129
45,0.0752527397326928
46,0.998652129093795
47,0.7635749478660859
48,0.9384570271738715
49,0.116515614155814
50,0.02266240021441681
51,0.998536339664169
52,0.006594566956271289
53,0.19515163664343899
54,0.03880370035993942
55,0.06341625659724881
56,0.17719605628077847
57,0.0922000198598186
58,0.04790872428979959
59,0.01326117605365373
60,0.7009535333280108
61,0.13220226891458015
62,0.2005537554156062
63,0.19276682534319112
64,0.01181464387265072
65,0.14643042073867452
66,0.015222926762289438
67,0.19689120366397883
68,0.009704281476837112
69,0.192815562604186
70,0.2485304120483188
71,0.0037661088291551636
72,0.2420204668510137
73,0.0564784701459612
74,0.10180628942634683
75,0.2103101367407103
76,0.19341162497069594
77,0.13616656398022792
78,0.05754613652146934
79,0.0569131709231025
80,0.03583971930328031
81,0.4059565490166611
82,0.017958639961633854
83,0.05759944676367636
84,0.0832931982303115
85,0.9997544212791578
86,0.07258577152874107
87,0.3589419376125669
88,0.9852112179323462
89,0.9939743163585664
90,0.1220707498204564
91,0.10545624786170811
92,0.11583037418580362
93,0.2259273841117944
94,0.173375677413765
95,0.21709394854671238
96,0.015028925264400576
97,0.16581185703169596
98,0.5188482904874493
99,0.05544213515070399
100,0.005385998229336598
101,0.1569222202540158
102,0.9986435460249582
103,0.11407781760455335
104,0.9998397212349788
105,0.6679360111284883
106,0.2645748219776203
107,0.12458635618434
108,0.1662981518528561
109,0.744025113243976
110,0.21190145655361756
111,0.9611810749927354
112,0.03330069114299698
113,0.04157901761265802
114,0.11909140891229603
115,0.15148463398795994
116,0.02820830794764367
117,0.686427694672677
118,0.552735472207492
119,0.13308682440069367
120,0.021467333485421184
121,0.21048298312031583
122,0.9012479159619233
123,0.029885962527226004
124,0.06832781744779079
125,0.9999607563018513
126,0.031257200680835574
127,0.1973290945958843
128,0.006792555036705138
129,0.9996970234500978
130,0.020827080105311976
131,0.03423330546899781
132,0.12190086989057489
133,0.9944128164449106
134,0.0722075203549505
135,0.09566381630814343
136,0.22193324378327228
137,0.14799468837366883
138,0.039594654250577246
139,0.6117083333254754
140,0.1550043114421114
141,0.27685672273296047
142,0.023958169275532012
143,0.020426546137849926
144,0.010017564676054871
145,0.00734576923734326
146,0.02708753798449751
147,0.9953300580363205
148,0.0852290873621549
149,0.009971746694807602
150,0.057397453110835675
151,0.9997297871815786
152,0.18791138532557475
153,0.10936886035860274
154,0.5149611013854751
155,0.050964842284645304
156,0.03560045243823153
157,0.9986369597059557
158,0.021486118870034408
159,0.31288002247151747
160,0.9639495378126073
161,0.27343353166603096
162,0.03083657463846224
163,0.05061342676301713
164,0.017513710251463723
165,0.2850970917864195
166,0.010392321442162384
167,0.6702003882193698
168,0.0681912505397908
169,0.008052252691104482
170,0.037626048231371056
171,0.00534016028214759
172,0.1854786456887975
173,0.5837206423700265
174,0.4268185590493364
175,0.053196450911885705
176,0.037883593070217624
177,0.6198281421702094
178,0.19563211583857743
179,0.37065604622934906
180,0.0708159373120826
181,0.9918445793795171
182,0.1769157424318112
183,0.016235429710597986
184,0.18568434597957958
185,0.08631849373727313
186,0.09762178753616163
187,0.2784709557409517
188,0.24826648580098618
189,0.054211875080122894
190,0.12600328709233694
191,0.9993666639521213
192,0.18723593061649918
193,0.06210651547535004
194,0.9981470417804889
195,0.1787931993271493
196,0.1003804382791372
197,0.003733050251873952
198,0.14058733194421608
199,0.44346192684039537
200,0.011689377702393134
201,0.15443212160985081
202,0.015409183837229347
203,0.04227394036291905
204,0.1724437096377016
205,0.08479274138908957
206,0.6328137484718601
207,0.9984031743994793
208,0.19591463518022373
209,0.018679239415094976
210,0.6519880606851642
211,0.017756702151747197
212,0.024793103866106968
213,0.16269265362766566
