id,score
0,0.8250945075558704
1,0.2881996643841869
2,0.2306354622018862
3,0.11721516600172456
4,0.3695487789312741
5,0.2436077140526665
6,0.2536958616382926
7,0.35364292996744684
8,0.17225153213600672
9,0.4721770302536777
10,0.20983055530362174
11,0.8350246495464897
12,0.8668167099211929
13,0.27747136348312834
14,0.21130481192885603
15,0.8292974072001489
16,0.26755575849790125
17,0.8142630109539224
18,0.7784561310911338
19,0.36444401140055077
20,0.1863060369676694
21,0.20488277870119284
22,0.272900578444079
23,0.3482196037855308
24,0.2123844818144861
25,0.26274799004629124
26,0.36455227390706385
27,0.3062227669414516
28,0.7746562285808178
29,0.2920406797687724
30,0.2347222188935217
31,0.34096515910581365
32,0.7821947202656306
33,0.2178151505521299
34,0.832977388363216
35,0.19490943009268705
36,0.22304106009092917
37,0.44097710515483535
38,0.22928152296687837
39,0.19938419241141797
40,0.8126348806190998
41,0.8352846541769412
42,0.3084792633064663
43,0.40387669385043273
44,0.21619960341972913
45,0.3209662863462248
46,0.870278183903375
47,0.41973443617150863
48,0.4795959193123781
49,0.332637859152222
50,0.2915947935305761
51,0.8143024813671064
52,0.22446471464817191
53,0.3808748362157172
54,0.269471452432956
55,0.3289789613320765
56,0.3962762505238587
57,0.21533120556722912
58,0.3011202774985818
59,0.23048297255234412
60,0.39834734633284197
61,0.3758839938053894
62,0.32699331164985157
63,0.35391113763195603
64,0.22745785118188858
65,0.27203317601722105
66,0.1559860207228239
67,0.390905757071336
68,0.276544154594237
69,0.39729048626823144
70,0.3300769737168626
71,0.15712963178214215
72,0.33917292659690845
73,0.30381941027363135
74,0.32378238709890783
75,0.3647243517963399
76,0.35896656316761005
77,0.27250168385345247
78,0.2769061399800695
79,0.28536758766551473
80,0.3067756048572371
81,0.35712399676241796
82,0.32311216172334123
83,0.2602680581825793
84,0.3409474321824197
85,0.7322579512948532
86,0.2863536055250539
87,0.3274496374454116
88,0.5745096222879832
89,0.8015888587270795
90,0.3142764051864836
91,0.33107350015798576
92,0.35016098858616496
93,0.3233868188768058
94,0.29835455442467157
95,0.242513893328275
96,0.12214270751763535
97,0.3342523553790527
98,0.44510501861839336
99,0.2931584187877172
100,0.1505891304823628
101,0.36802510800816474
102,0.871258457860661
103,0.3207756100440512
104,0.7858738683124885
105,0.390577706072139
106,0.3917658332112183
107,0.3384477478522626
108,0.34549582396063044
109,0.2705181213192469
110,0.3566687545246793
111,0.6338308205095311
112,0.25056604801701243
113,0.2786127133644634
114,0.35409573420682433
115,0.3179249646827567
116,0.18878911794006317
117,0.4210739001747108
118,0.3793231910624024
119,0.32330205581003485
120,0.211562167951431
121,0.26113841478101457
122,0.5068397034981551
123,0.21785622353264697
124,0.21268913254196656
125,0.8640423598589155
126,0.26542807497183885
127,0.3624964408589667
128,0.16116423910919608
129,0.78443519527185
130,0.18809310718837932
131,0.2778930451790721
132,0.3368881359250085
133,0.8403478252048299
134,0.3147947633666813
135,0.33525206767164245
136,0.38005036099169176
137,0.33565405862728265
138,0.2777237727328761
139,0.37999876772751573
140,0.2705216299843363
141,0.21398650802280234
142,0.2646565922809871
143,0.25605966197435337
144,0.20075387570094202
145,0.2721085437915384
146,0.2899071359611414
147,0.7799385296960851
148,0.337321039422335
149,0.24879430247855655
150,0.29552297988900134
151,0.8294231484774618
152,0.32502750162335925
153,0.3219083407159789
154,0.32928770542364777
155,0.3069793352735316
156,0.1876660297129907
157,0.8754112581307278
158,0.1277051339164343
159,0.3916646300562945
160,0.8324771051144103
161,0.3151484629562472
162,0.2529763657161023
163,0.23828415376028955
164,0.20751848025042935
165,0.33496944600614403
166,0.250282386909339
167,0.34280169773725583
168,0.2789811243794329
169,0.11610336846120047
170,0.2739171274809463
171,0.2593655491042967
172,0.39603455751293043
173,0.40623800556064643
174,0.33484635915153865
175,0.2753939948728408
176,0.17867370417382342
177,0.32148058703298904
178,0.3666411692081577
179,0.40608587910151905
180,0.29047032471687034
181,0.7851383899802343
182,0.3808297394014646
183,0.2627486896048217
184,0.3557129582572855
185,0.2875803875476783
186,0.30613884699932686
187,0.3180082109905443
188,0.38424394216433366
189,0.268951352369808
190,0.29907075720543225
191,0.8042032762281488
192,0.4061661155687952
193,0.33649883845158457
194,0.6582490534954921
195,0.34469360491589895
196,0.2967958001225023
197,0.21410264948792468
198,0.2504793539283084
199,0.3685889240517591
200,0.20812904943332655
201,0.4022483132563365
202,0.1732048831415024
203,0.2209321627441404
204,0.3484061655890562
205,0.23876051265797812
206,0.4686876464474098
207,0.7853514333598843
208,0.25312031318097
209,0.20674691220909333
210,0.4163558166024438
211,0.21034868135107837
212,0.21598060139321779
213,0.2734212563955304
214,0.2230792979131095
215,0.779842229743006
216,0.16751854099255534
217,0.3268400362151127
218,0.22472086695575505
219,0.30988941199253756
220,0.20724975905512033
221,0.589783411626829
222,0.3231365766264554
223,0.15812281748140833
224,0.24734243684552562
225,0.14282313296011376
226,0.35792897047518535
227,0.36358511734834953
228,0.3012234274054614
229,0.8300134456514219
230,0.22254381883808644
231,0.24146878810645872
232,0.30990081441323614
233,0.36857764839185847
234,0.33982364269068654
235,0.8249643212656635
236,0.4630618725440508
237,0.29060924036829694
238,0.22768399440491469
239,0.10846499758712647
240,0.2793088663431025
241,0.23343966777472017
242,0.3347702330029893
243,0.21631535168693541
244,0.8337651100161988
245,0.39371957833074644
246,0.24313973356999158
247,0.23395574499446983
248,0.20974803620607332
249,0.3508337151922322
250,0.2544281517437468
251,0.2583440087780385
252,0.7592132641392044
253,0.7757951042792665
254,0.2675895994759446
255,0.22822219738080565
256,0.6508525637973589
257,0.2750898306037566
258,0.21659680384813135
259,0.363886181062302
260,0.23610631385528638
261,0.2725356818603321
262,0.21060717114377556
263,0.27707668907409494
264,0.2639017658999447
265,0.2195554855678472
266,0.19432818131485563
267,0.3445952516908424
268,0.1371550701556558
269,0.24333080183580658
270,0.3052370931723614
271,0.31642665999099245
272,0.2208282272711154
273,0.4138799067389702
274,0.8329875354077351
275,0.39801660185658677
276,0.3236477939634453
277,0.3982902026649922
278,0.475312892399761
279,0.42130096487693325
280,0.20488277870119284
281,0.3237599360121467
282,0.37459329761238364
283,0.3288678237653382
284,0.3070332442609642
285,0.21198031561951372
286,0.4547006936956626
287,0.2875166368963571
288,0.32967290631072566
289,0.16750121269608237
290,0.2545571591087446
291,0.18224691875334859
292,0.3798860626250345
293,0.28873665371495927
294,0.21126501927825408
295,0.405827892124499
296,0.40778628182282245
297,0.8195155293261329
298,0.18634676395191005
299,0.20124816042829888
300,0.188304296644524
301,0.3432513130474591
302,0.2688875423975365
303,0.24389965069681246
304,0.3125763036662904
305,0.3358030352761182
306,0.3437531174682074
307,0.6282222916841339
308,0.1833774122455655
309,0.2881565746779556
310,0.8150704225939424
311,0.8195155293261329
312,0.7863912385167438
313,0.20184214238940332
314,0.30710304368709473
315,0.2958678532259575
316,0.2726025328669849
317,0.4148963395403204
318,0.3282608024401368
319,0.32421982700582536
320,0.1379314093047624
321,0.4062868846816528
322,0.15078585420944038
323,0.23951277407145977
324,0.7807455435126294
325,0.4278592153484544
326,0.4470236279758533
327,0.2295698485343827
328,0.2688429979697168
329,0.18800998582742445
330,0.13695416983904515
331,0.24146878810645872
332,0.3153032476006973
333,0.32329241998050334
334,0.2533693503887097
335,0.3057953660814715
336,0.251484865219752
337,0.266706027492638
338,0.3374855247478132
339,0.17816384443038885
340,0.33092260874246976
341,0.3532243977898307
342,0.2841486448913803
343,0.20789518489793127
344,0.2232950187303102
345,0.4029890919509634
346,0.4111375718987877
347,0.3282582441534324
348,0.8148437353525109
349,0.8379415331407428
350,0.32445901892459084
351,0.2204623553177004
352,0.8681576288689663
353,0.2200323743608868
354,0.21355698463627662
355,0.22815149465859072
356,0.34000277249807376
357,0.3250510629569866
