id,score
0,0.9991399
1,0.0001348933
2,0.20462635
3,0.00045136677
4,0.48012245
5,0.097972676
6,0.025283976
7,0.12485698
8,0.0011936614
9,0.22057132
10,0.00027113833
11,0.99897194
12,0.9999404
13,0.026726449
14,0.03345383
15,0.9996074
16,0.06034174
17,0.99937564
18,0.9989619
19,0.12652712
20,0.00027623744
21,0.0011852189
22,0.004333312
23,0.12651654
24,0.0073885988
25,0.008436487
26,0.27654517
27,0.053235173
28,0.99894387
29,0.015189769
30,0.0070675486
31,0.1364625
32,0.9992824
33,0.0006802943
34,0.9991416
35,0.11734724
36,0.0119341295
37,0.79341376
38,0.011426475
39,0.0023773331
40,0.9989728
41,0.99954706
42,0.05375815
43,0.34777036
44,0.041941732
45,0.09265728
46,0.99996364
47,0.8144138
48,0.986145
49,0.07111888
50,0.0033050743
51,0.9996747
52,0.0030701638
53,0.21301718
54,0.021763852
55,0.05515085
56,0.26335245
57,0.09695479
58,0.002786005
59,0.0060915253
60,0.64161307
61,0.08535552
62,0.13713954
63,0.15693286
64,0.011834676
65,0.08644582
66,0.016607603
67,0.15778331
68,0.0040117544
69,0.19342782
70,0.16479734
71,0.00052593014
72,0.17792632
73,0.06447157
74,0.048775345
75,0.11778715
76,0.15062486
77,0.13412087
78,0.05288792
79,0.03159745
80,0.0148504805
81,0.5740906
82,0.0030213157
83,0.026706295
84,0.101482004
85,0.9995602
86,0.019148327
87,0.28400767
88,0.9986419
89,0.99993575
90,0.106573835
91,0.06368537
92,0.069816045
93,0.14215045
94,0.10581613
95,0.22542734
96,0.0065211584
97,0.13132466
98,0.6560044
99,0.00091395166
100,0.00013166128
101,0.12801334
102,0.9999422
103,0.13561288
104,0.9996008
105,0.694258
106,0.17155841
107,0.10704452
108,0.15984692
109,0.63931745
110,0.19399893
111,0.99781466
112,0.009711108
113,0.0006141982
114,0.10853689
115,0.09034695
116,0.00052076986
117,0.6822649
118,0.5477673
119,0.033848703
120,0.0003316338
121,0.1324105
122,0.99359304
123,0.03542452
124,0.054760475
125,0.9999019
126,0.006107404
127,0.15881419
128,0.00027351402
129,0.99937433
130,0.013522705
131,0.034476984
132,0.08556133
133,0.9993654
134,0.059491035
135,0.06636156
136,0.24115169
137,0.12821034
138,0.009432128
139,0.56614715
140,0.022837736
141,0.09346293
142,0.0032187875
143,0.015599608
144,0.0016321633
145,0.0074610705
146,0.0064915963
147,0.99912506
148,0.10563453
149,0.0012822963
150,0.02866032
151,0.99932444
152,0.12967464
153,0.110074736
154,0.35872206
155,0.02363882
156,0.035874173
157,0.99992573
158,0.00038191146
159,0.24826235
160,0.99964
161,0.2794447
162,0.0004247637
163,0.0566921
164,0.0033749023
165,0.21468222
166,0.0042950055
167,0.63300943
168,0.00046478002
169,0.00013006481
170,0.012858578
171,0.0049684294
172,0.15173307
173,0.6930401
174,0.3468122
175,0.057179164
176,0.032420352
177,0.9560792
178,0.10798407
179,0.36606628
180,0.046631902
181,0.99961144
182,0.12854922
183,0.0005885726
184,0.12517087
185,0.05588558
186,0.08117318
187,0.19256766
188,0.24976796
189,0.02165115
190,0.080556296
191,0.9984175
192,0.17889856
193,0.031121295
194,0.9999113
195,0.06650481
196,0.059381347
197,0.0004302473
198,0.030415494
199,0.4858278
200,0.0026627863
201,0.13775752
202,0.002951469
203,0.0049753035
204,0.076282516
